,smiles,reward,rank,spaya_score,spaya_nb_steps,status,objective,SA_score,type,dataset,method,property,tb_synthesizability
34,CCOC(=O)C1=C(C)NC(COC(=O)c2c(Cl)cccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7853804364169902,34,0.7,5,DONE,0.7853804364169902,2.9619700183240703,ws,chembl,smiles_lstm,Amlodipine MPO,1
35,CCOC(=O)C1=C(C)NC(COC(=O)c2c(C)cccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7853804364169902,35,0.7,4,DONE,0.7853804364169902,2.9924445375548405,ws,chembl,smiles_lstm,Amlodipine MPO,1
36,CCOC(=O)C1=C(C)NC(CBr)=C(C(=O)OCc2ccc(C(=O)OC)o2)C1c1ccccc1Cl,0.7830756969602691,36,0.7,4,DONE,0.7830756969602691,3.173371397384928,ws,chembl,smiles_lstm,Amlodipine MPO,1
37,CCOC(=O)C1=C(C)NC(CSc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7820808688600516,37,0.7,3,DONE,0.7820808688600516,2.903245798622123,ws,chembl,smiles_lstm,Amlodipine MPO,1
38,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(OC)s2)C1c1ccccc1Cl,0.7820808688600516,38,0.7,4,DONE,0.7820808688600516,3.1924063863490026,ws,chembl,smiles_lstm,Amlodipine MPO,1
39,COC(=O)C1=C(C)NC(COCc2ccc(F)cc2Cl)=C(C(=O)OCCBr)C1c1ccccc1Cl,0.7817359599705717,39,0.7,3,DONE,0.7817359599705717,3.1670747070631666,ws,chembl,smiles_lstm,Amlodipine MPO,1
40,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cc(COCc2ccccc2Cl)ccc1Cl,0.7817359599705717,40,0.7,4,DONE,0.7817359599705717,3.0432686801004394,ws,chembl,smiles_lstm,Amlodipine MPO,1
41,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccsc2)C1c1ccccc1Cl,0.7810249675906654,41,0.7,4,DONE,0.7810249675906654,2.9857979827784273,ws,chembl,smiles_lstm,Amlodipine MPO,1
42,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccoc2)C1c1ccccc1Cl,0.7810249675906654,42,0.7,3,DONE,0.7810249675906654,3.0536078728883194,ws,chembl,smiles_lstm,Amlodipine MPO,1
43,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2cccs2)C1c1ccccc1Cl,0.7810249675906654,43,0.7,4,DONE,0.7810249675906654,2.94895567508612,ws,chembl,smiles_lstm,Amlodipine MPO,1
44,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccco2)C1c1ccccc1Cl,0.7810249675906654,44,0.7,3,DONE,0.7810249675906654,2.9432260047564505,ws,chembl,smiles_lstm,Amlodipine MPO,1
45,CCOC(=O)C1=C(C)NC(CSCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7807200583588266,45,0.7,3,DONE,0.7807200583588266,2.951957995916141,ws,chembl,smiles_lstm,Amlodipine MPO,1
46,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1ccccc1OCc1ccccc1Cl,0.7807200583588266,46,0.7,3,DONE,0.7807200583588266,2.845149969160289,ws,chembl,smiles_lstm,Amlodipine MPO,1
47,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2ccsc2)C1c1ccccc1Cl,0.7796429549831781,47,0.8,3,DONE,0.7796429549831781,2.969508631285681,ws,chembl,smiles_lstm,Amlodipine MPO,1
48,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2ccoc2)C1c1ccccc1Cl,0.7796429549831781,48,0.7,3,DONE,0.7796429549831781,3.0349802493228175,ws,chembl,smiles_lstm,Amlodipine MPO,1
49,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2cccs2)C1c1ccccc1Cl,0.7796429549831781,49,0.8,2,DONE,0.7796429549831781,2.928576535794967,ws,chembl,smiles_lstm,Amlodipine MPO,1
50,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2ccco2)C1c1ccccc1Cl,0.7796429549831781,50,0.8,2,DONE,0.7796429549831781,2.920991389906373,ws,chembl,smiles_lstm,Amlodipine MPO,1
51,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCc2ccsc2)C1c1ccccc1Cl,0.7796429549831781,51,0.7,3,DONE,0.7796429549831781,3.028434360728652,ws,chembl,smiles_lstm,Amlodipine MPO,1
52,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCc2ccoc2)C1c1ccccc1Cl,0.7796429549831781,52,0.7,3,DONE,0.7796429549831781,3.0992025304899258,ws,chembl,smiles_lstm,Amlodipine MPO,1
53,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCc2cccs2)C1c1ccccc1Cl,0.7796429549831781,53,0.7,4,DONE,0.7796429549831781,2.9813415225323645,ws,chembl,smiles_lstm,Amlodipine MPO,1
54,COC(=O)C1=C(C)NC(CCl)=C(C(=O)OCCOCc2cccc(F)c2)C1c1ccccc1Cl,0.7794078749371337,54,0.7,3,DONE,0.7794078749371337,3.0299907220468283,ws,chembl,smiles_lstm,Amlodipine MPO,1
55,CCOC(=O)C1=C(C)NC(COC(=O)CCCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7791937224739796,55,0.7,3,DONE,0.7791937224739796,2.9772443023202353,ws,chembl,smiles_lstm,Amlodipine MPO,1
56,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOCc2ccoc2)C1c1ccccc1Cl,0.7783117824941562,56,0.7,4,DONE,0.7783117824941562,3.06310942869991,ws,chembl,smiles_lstm,Amlodipine MPO,1
57,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOCc2cccs2)C1c1ccccc1Cl,0.7783117824941562,57,0.7,4,DONE,0.7783117824941562,2.9602525056229876,ws,chembl,smiles_lstm,Amlodipine MPO,1
58,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCOc2ccco2)C1c1ccccc1Cl,0.7783117824941562,58,0.7,5,DONE,0.7783117824941562,3.208704813315295,ws,chembl,smiles_lstm,Amlodipine MPO,1
59,CCOC(=O)C1=C(C)NC(CC#Cc2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.7783117824941562,59,0.8,3,DONE,0.7783117824941562,3.0435017363922174,ws,chembl,smiles_lstm,Amlodipine MPO,1
60,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCOCc2ccccc2Cl)C1c1ccccc1Cl,0.7781417526106431,60,0.7,3,DONE,0.7781417526106431,2.9743177616521717,ws,chembl,smiles_lstm,Amlodipine MPO,1
61,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCOCc2cccc(C)c2)C1c1ccccc1Cl,0.7781417526106431,61,0.7,3,DONE,0.7781417526106431,2.9623069296270526,ws,chembl,smiles_lstm,Amlodipine MPO,1
62,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCCOCc2ccc(Br)s2)C1c1ccccc1Cl,0.7781417526106431,62,0.7,4,DONE,0.7781417526106431,3.195693742813866,ws,chembl,smiles_lstm,Amlodipine MPO,1
63,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCCOCc2ccc(Br)o2)C1c1ccccc1Cl,0.7781417526106431,63,0.7,4,DONE,0.7781417526106431,3.192955595247147,ws,chembl,smiles_lstm,Amlodipine MPO,1
64,CCOC(=O)C1=C(C)NC(COC(=O)CCCOc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7779866052154991,64,0.8,2,DONE,0.7779866052154991,2.987623362915036,ws,chembl,smiles_lstm,Amlodipine MPO,1
65,CCOC(=O)C1=C(C)NC(Cc2ccccc2)=C(C(=O)OCCOC)C1c1ccccc1Cl,0.7770286898858113,65,0.8,2,DONE,0.7770286898858113,2.87074957537455,ws,chembl,smiles_lstm,Amlodipine MPO,1
66,CCOC(=O)C1=C(C)NC(CO)=C(C(=O)OC)C1c1cc2ccccc2cc1Cl,0.7759128922285868,66,0.7,5,DONE,0.7759128922285868,2.981661261671354,ws,chembl,smiles_lstm,Amlodipine MPO,1
67,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cc2ccccc2cc1Cl,0.7759128922285868,67,0.7,3,DONE,0.7759128922285868,2.9099728001328913,ws,chembl,smiles_lstm,Amlodipine MPO,1
68,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2sc(N)nc2Cl)C1c1ccccc1Cl,0.7758490494760018,68,0.7,5,DONE,0.7758490494760018,3.295250302825785,ws,chembl,smiles_lstm,Amlodipine MPO,1
69,CCOC(=O)C1=C(C)NC(CSc2c(Cl)cccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7745966692414834,69,0.8,2,DONE,0.7745966692414834,3.0317787739675204,ws,chembl,smiles_lstm,Amlodipine MPO,1
70,CCOC(=O)C1=C(C)NC(COC(=O)COc2cc(Cl)ccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.773443136703847,70,0.7,3,DONE,0.773443136703847,3.0225601965345312,ws,chembl,smiles_lstm,Amlodipine MPO,1
71,CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.7733891912365308,71,0.8,3,DONE,0.7733891912365308,2.863146847466762,ws,chembl,smiles_lstm,Amlodipine MPO,1
72,CCOC(=O)C1=C(C)NC(CO)=C(C(=O)OC)C1c1cc(OCc2ccccc2Cl)ccc1Cl,0.7733891912365308,72,0.7,4,DONE,0.7733891912365308,3.0008335905109513,ws,chembl,smiles_lstm,Amlodipine MPO,1
73,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cccc(OCc2ccccc2Cl)c1Cl,0.7733891912365308,73,0.7,4,DONE,0.7733891912365308,2.982020497221262,ws,chembl,smiles_lstm,Amlodipine MPO,1
74,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1cc(OCc2ccccc2Cl)ccc1Cl,0.7733891912365308,74,0.7,3,DONE,0.7733891912365308,2.9398221338824744,ws,chembl,smiles_lstm,Amlodipine MPO,1
75,CCOC(=O)C1=C(C)NC(Cc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1C,0.773329952663334,75,0.7,5,DONE,0.773329952663334,2.8545293147722024,ws,chembl,smiles_lstm,Amlodipine MPO,1
76,CCOC(=O)C1=C(C)NC(Cc2ccccc2)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.773329952663334,76,0.8,2,DONE,0.773329952663334,2.8588731430369627,ws,chembl,smiles_lstm,Amlodipine MPO,1
77,CCOC(=O)C1=C(C)NC(CO)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,0.773329952663334,77,0.7,4,DONE,0.773329952663334,2.866284055380433,ws,chembl,smiles_lstm,Amlodipine MPO,1
78,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccsc2Cl)C1c1ccccc1Cl,0.773329952663334,78,0.7,4,DONE,0.773329952663334,3.1670675974197877,ws,chembl,smiles_lstm,Amlodipine MPO,1
79,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccoc2Cl)C1c1ccccc1Cl,0.773329952663334,79,0.7,5,DONE,0.773329952663334,3.2469486349868717,ws,chembl,smiles_lstm,Amlodipine MPO,1
80,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccoc2C)C1c1ccccc1Cl,0.773329952663334,80,0.7,3,DONE,0.773329952663334,3.091050602786515,ws,chembl,smiles_lstm,Amlodipine MPO,1
81,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(Cl)s2)C1c1ccccc1Cl,0.773329952663334,81,0.7,3,DONE,0.773329952663334,3.027707668976138,ws,chembl,smiles_lstm,Amlodipine MPO,1
82,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(Cl)o2)C1c1ccccc1Cl,0.773329952663334,82,0.7,3,DONE,0.773329952663334,3.086313930156818,ws,chembl,smiles_lstm,Amlodipine MPO,1
83,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(C)s2)C1c1ccccc1Cl,0.773329952663334,83,0.7,3,DONE,0.773329952663334,3.0200037333768543,ws,chembl,smiles_lstm,Amlodipine MPO,1
84,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(C)o2)C1c1ccccc1Cl,0.773329952663334,84,0.7,4,DONE,0.773329952663334,2.9819976510870507,ws,chembl,smiles_lstm,Amlodipine MPO,1
85,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(Br)s2)C1c1ccccc1Cl,0.773329952663334,85,0.7,5,DONE,0.773329952663334,3.056042373806193,ws,chembl,smiles_lstm,Amlodipine MPO,1
86,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,0.773329952663334,86,0.7,2,DONE,0.773329952663334,2.7995971144144214,ws,chembl,smiles_lstm,Amlodipine MPO,1
87,CCC1=C(C(=O)OCc2ccccc2Cl)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,0.773329952663334,87,0.7,3,DONE,0.773329952663334,2.8234559695128123,ws,chembl,smiles_lstm,Amlodipine MPO,1
88,CCOC(=O)C1=C(C)NC(COC(=O)CCl)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,0.7722242389548244,88,0.7,3,DONE,0.7722242389548244,3.0182599568649113,ws,chembl,smiles_lstm,Amlodipine MPO,1
89,CCOC(=O)C1=C(C)NC(COC(=O)CC)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,0.7722242389548244,89,0.7,4,DONE,0.7722242389548244,2.9492047625746647,ws,chembl,smiles_lstm,Amlodipine MPO,1
90,CCOC(=O)C1=C(C)NC(CO)=C(C(=O)OCc2ccc(C(=O)OC)cc2)C1c1ccccc1Cl,0.7722242389548244,90,0.7,3,DONE,0.7722242389548244,2.9137200678879083,ws,chembl,smiles_lstm,Amlodipine MPO,1
91,CCOC(=O)C1=C(C)NC(CCCl)=C(C(=O)OC)C1c1cc(OCc2ccccc2Cl)ccc1Cl,0.7722242389548244,91,0.8,4,DONE,0.7722242389548244,3.070529901353413,ws,chembl,smiles_lstm,Amlodipine MPO,1
92,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCc2ccc(C(=O)OC)cc2)C1c1ccccc1Cl,0.7722242389548244,92,0.8,3,DONE,0.7722242389548244,2.8545955635262903,ws,chembl,smiles_lstm,Amlodipine MPO,1
93,CCCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7722242389548244,93,0.7,4,DONE,0.7722242389548244,2.9102970702669744,ws,chembl,smiles_lstm,Amlodipine MPO,1
94,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2ccc(C)s2)C1c1ccccc1Cl,0.7721099961494128,94,0.7,3,DONE,0.7721099961494128,2.99965236733431,ws,chembl,smiles_lstm,Amlodipine MPO,1
95,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2cc(Cl)cs2)C1c1ccccc1Cl,0.7721099961494128,95,0.7,2,DONE,0.7721099961494128,3.1410760492703513,ws,chembl,smiles_lstm,Amlodipine MPO,1
96,CCOC(=O)C1=C(C)NC(CCl)=C(C(=O)OC)C1c1ccccc1Oc1ccccc1Cl,0.7721099961494128,96,0.7,2,DONE,0.7721099961494128,2.9298864209211732,ws,chembl,smiles_lstm,Amlodipine MPO,1
97,CCOC(=O)C1=C(C)NC(CCCl)=C(C(=O)OC)C1c1ccccc1-c1ccccc1Cl,0.7721099961494128,97,0.7,3,DONE,0.7721099961494128,2.9401092385529797,ws,chembl,smiles_lstm,Amlodipine MPO,1
98,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCc2ccc(Cl)s2)C1c1ccccc1Cl,0.7721099961494128,98,0.7,4,DONE,0.7721099961494128,3.0647090656921305,ws,chembl,smiles_lstm,Amlodipine MPO,1
99,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OC)C1c1ccccc1Oc1ccccc1Cl,0.7721099961494128,99,0.7,3,DONE,0.7721099961494128,2.8605607510853908,ws,chembl,smiles_lstm,Amlodipine MPO,1
0,O=C(NCCCn1ccnc1)C(F)(F)C(F)(F)C(=O)NCc1ccccc1,0.5524736460505227,0,0.7,3,DONE,0.5524736460505227,2.481925961838021,ws,chembl,smiles_lstm,Sitagliptin MPO,1
1,Cc1ccc(NC(=S)NNC(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,0.5268722109407714,1,0.7,1,DONE,0.5268722109407714,2.251227972670595,ws,chembl,smiles_lstm,Sitagliptin MPO,1
2,O=C(COc1cccc(C(F)(F)F)c1)NNC(=S)NCc1cccnc1,0.5251030039801697,2,0.7,1,DONE,0.5251030039801697,2.1952773292950614,ws,chembl,smiles_lstm,Sitagliptin MPO,1
3,O=C(NCCNc1ccc(F)cn1)c1ccnc(OCC(F)F)c1,0.5226927527781149,3,0.7,3,DONE,0.5226927527781149,2.4995499985601537,ws,chembl,smiles_lstm,Sitagliptin MPO,1
4,CC(c1ccncn1)C(O)(Cn1cncn1)c1ccc(F)cc1F,0.5098195248508562,4,0.8,1,DONE,0.5098195248508562,3.5067140435566104,ws,chembl,smiles_lstm,Sitagliptin MPO,1
5,CC(=O)NCCNC(=O)c1cn(Cc2ccc(F)c(C(F)(F)F)c2)cn1,0.5001341333023714,5,0.7,4,DONE,0.5001341333023714,2.501441623808189,ws,chembl,smiles_lstm,Sitagliptin MPO,1
6,O=C(NCCc1ccccn1)C(F)(F)C(F)(F)C(=O)Nc1cccnc1,0.49304173039778687,6,0.7,3,DONE,0.49304173039778687,2.4771294894636604,ws,chembl,smiles_lstm,Sitagliptin MPO,1
7,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)CNC(=O)c1cccs1,0.4916782363577402,7,0.6,1,DONE,0.4916782363577402,2.2741267809046146,ws,chembl,smiles_lstm,Sitagliptin MPO,1
8,CC(NCc1nccs1)C(O)(Cn1cncn1)c1ccc(F)cc1F,0.488494951340083,8,0.5,1,DONE,0.488494951340083,3.6031575888654057,ws,chembl,smiles_lstm,Sitagliptin MPO,1
9,COc1ccc(Cn2c(=O)n(C)c3cnc(NCC(F)(F)F)nc32)cc1,0.48291289545352395,9,0.6,5,DONE,0.48291289545352395,2.4662448740790452,ws,chembl,smiles_lstm,Sitagliptin MPO,1
10,CN(C)c1ccc(NC(=S)NNC(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,0.4764751504129071,10,0.8,1,DONE,0.4764751504129071,2.3880996499258202,ws,chembl,smiles_lstm,Sitagliptin MPO,1
11,CN(Cc1cccc(OC(F)F)c1)Cc1nc2c(cnn2C)c(=O)[nH]1,0.4747780974355543,11,0.7,2,DONE,0.4747780974355543,2.5883257416711487,ws,chembl,smiles_lstm,Sitagliptin MPO,1
12,Cn1cccc1C(=O)NC(C)(C(N)=O)c1cccc(C(F)(F)F)c1,0.4744824713204169,12,0.5,3,DONE,0.4744824713204169,2.9665615960632223,ws,chembl,smiles_lstm,Sitagliptin MPO,1
13,COc1ccc(NC(=S)NNC(=O)c2cn(C)nc2C(F)(F)F)cc1,0.47376406549201083,13,0.5,1,DONE,0.47376406549201083,2.341393317624606,ws,chembl,smiles_lstm,Sitagliptin MPO,1
14,CN(CC(=O)Nc1cccc(F)c1F)C(=O)NCc1cccnc1,0.47021761540928286,14,0.7,1,DONE,0.47021761540928286,2.1124440554251507,ws,chembl,smiles_lstm,Sitagliptin MPO,1
15,CN(CC(=O)NCc1ccco1)CC(=O)Nc1ccc(F)c(F)c1F,0.4650918209036794,15,0.7,1,DONE,0.4650918209036794,2.2286465539023954,ws,chembl,smiles_lstm,Sitagliptin MPO,1
16,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,0.4648458145193462,16,0.8,1,DONE,0.4648458145193462,3.590676270184087,ws,chembl,smiles_lstm,Sitagliptin MPO,1
17,CC(=O)NCCNC(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)cn1,0.463749458213786,17,0.7,3,DONE,0.463749458213786,2.3340298314943677,ws,chembl,smiles_lstm,Sitagliptin MPO,1
18,Cc1cc(C)n(CC(=O)NNC(=O)c2cccc(C(F)(F)F)c2)n1,0.4630399105360995,18,0.8,1,DONE,0.4630399105360995,2.151899076179367,ws,chembl,smiles_lstm,Sitagliptin MPO,1
19,O=C(NCCCn1nc2ccccn2c1=O)Nc1cccc(F)c1F,0.46236076411441307,19,0.7,3,DONE,0.46236076411441307,2.327977346685852,ws,chembl,smiles_lstm,Sitagliptin MPO,1
20,CC(O)C(CO)NCc1nc(-c2ccc(C(F)(F)F)nc2)ccc1F,0.4595458336931824,20,0.7,2,DONE,0.4595458336931824,3.4262179961052244,ws,chembl,smiles_lstm,Sitagliptin MPO,1
21,CN(CC(=O)Nc1ccc(F)cc1F)C(=O)NCc1ccncc1,0.4555658718612251,21,0.7,3,DONE,0.4555658718612251,2.0622073160451286,ws,chembl,smiles_lstm,Sitagliptin MPO,1
22,CN(CC(=O)Nc1ccc(F)cc1F)C(=O)NCc1cccnc1,0.4555658718612251,22,0.6,2,DONE,0.4555658718612251,2.0455939980198696,ws,chembl,smiles_lstm,Sitagliptin MPO,1
23,O=C(NCCCn1nc2ccccn2c1=O)Nc1ccc(F)c(F)c1F,0.4552686986107824,23,0.7,1,DONE,0.4552686986107824,2.4167607855648203,ws,chembl,smiles_lstm,Sitagliptin MPO,1
24,CC(O)C(CO)NCc1ccnc(-c2ccc(C(F)(F)F)cc2)n1,0.4530140101088661,24,0.7,2,DONE,0.4530140101088661,3.1569601356997605,ws,chembl,smiles_lstm,Sitagliptin MPO,1
25,CCCN(Cc1cnn(C)c1)S(=O)(=O)c1ccc(F)c(F)c1C#N,0.45294845918979343,25,0.7,3,DONE,0.45294845918979343,2.700726531800669,ws,chembl,smiles_lstm,Sitagliptin MPO,1
26,COc1cc(-c2ncn(C=CC(=O)OC3CNC3)n2)cc(C(F)(F)F)c1,0.4498017908192423,26,1.0,1,DONE,0.4498017908192423,3.067764104848277,ws,chembl,smiles_lstm,Sitagliptin MPO,1
27,COc1ccccc1NC(=S)NNC(=O)Cn1nc(C(F)(F)F)cc1C,0.4474333428865287,27,0.6,1,DONE,0.4474333428865287,2.341976835075796,ws,chembl,smiles_lstm,Sitagliptin MPO,1
28,O=C(CCNc1ncccn1)NCc1cccc(OC(F)F)c1,0.44630636864508566,28,0.7,1,DONE,0.44630636864508566,2.1464341785682386,ws,chembl,smiles_lstm,Sitagliptin MPO,1
29,CN(C)CCN(C)S(=O)(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0.4458504760344074,29,0.7,2,DONE,0.4458504760344074,2.447133440539444,ws,chembl,smiles_lstm,Sitagliptin MPO,1
30,O=C(NCCCn1ccnc1)NCC(O)(c1ccccc1)C(F)(F)F,0.44583642997295214,30,0.8,2,DONE,0.44583642997295214,2.988271889513584,ws,chembl,smiles_lstm,Sitagliptin MPO,1
31,O=C(NCCCn1nc2ccccn2c1=O)Nc1ccc(F)cc1F,0.44546730681553687,31,0.6,2,DONE,0.44546730681553687,2.2648934896977693,ws,chembl,smiles_lstm,Sitagliptin MPO,1
32,O=C1CCC(C(=O)N2CSCC2C(=O)Nc2ccc(C(F)(F)F)cc2)N1,0.44397394716254923,32,0.7,1,DONE,0.44397394716254923,3.2286243036908857,ws,chembl,smiles_lstm,Sitagliptin MPO,1
33,CN(C)c1c(F)cc(C(=O)NC(=O)NCc2cccnc2)cc1F,0.439185868050976,33,0.6,1,DONE,0.439185868050976,2.2845202165774303,ws,chembl,smiles_lstm,Sitagliptin MPO,1
34,CN(CC(=O)Nc1cc(F)ccc1F)C(=O)CNC(=O)c1ccccc1F,0.4389588942749949,34,0.7,3,DONE,0.4389588942749949,2.01485090986297,ws,chembl,smiles_lstm,Sitagliptin MPO,1
35,CN(CC(=O)Nc1cccc(F)c1F)C(=O)CNC(=O)c1cccs1,0.4346084938446836,35,0.7,1,DONE,0.4346084938446836,2.179494714437512,ws,chembl,smiles_lstm,Sitagliptin MPO,1
36,O=C(CCNC(=O)c1ccc(OC(F)F)cc1)NCc1cccnc1,0.4340065490039836,36,0.7,2,DONE,0.4340065490039836,1.9419875308678662,ws,chembl,smiles_lstm,Sitagliptin MPO,1
37,C=CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cnccn1,0.43313080189418124,37,0.6,1,DONE,0.43313080189418124,2.385149221900466,ws,chembl,smiles_lstm,Sitagliptin MPO,1
38,CCc1cc(=O)n2nc(N(C)CC(=O)Nc3c(F)cccc3F)sc2n1,0.4322373155586165,38,0.6,1,DONE,0.4322373155586165,2.6098948740790444,ws,chembl,smiles_lstm,Sitagliptin MPO,1
39,Cn1cnc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1,0.43203836213154617,39,0.8,2,DONE,0.43203836213154617,2.7925872914981067,ws,chembl,smiles_lstm,Sitagliptin MPO,1
40,CN(CC(=O)Nc1cccc(F)c1F)C(=O)CSc1ncccn1,0.43187750626867827,40,0.6,1,DONE,0.43187750626867827,2.256692046240307,ws,chembl,smiles_lstm,Sitagliptin MPO,1
41,O=C(Cn1nnc(-c2ccccc2F)n1)NCCc1ccc(F)cc1,0.4309247140700014,41,0.7,1,DONE,0.4309247140700014,2.0646877746381787,ws,chembl,smiles_lstm,Sitagliptin MPO,1
42,O=C(Cn1nnc(-c2cccc(F)c2F)n1)NCCc1ccccc1,0.4309247140700014,42,0.7,1,DONE,0.4309247140700014,2.128689697715105,ws,chembl,smiles_lstm,Sitagliptin MPO,1
43,O=C(NCc1ccc(F)cc1)C(O)(Cn1cncn1)c1ccc(F)cc1F,0.42961471242122323,43,0.7,3,DONE,0.42961471242122323,2.9861017048221576,ws,chembl,smiles_lstm,Sitagliptin MPO,1
44,CCc1cc(=O)n2nc(N(C)CC(=O)Nc3ccc(F)c(F)c3F)sc2n1,0.4282581887745368,44,0.6,1,DONE,0.4282581887745368,2.691501221713281,ws,chembl,smiles_lstm,Sitagliptin MPO,1
45,COCC(O)CN(C)c1cc(C(F)(F)F)nc(-c2cccnc2)n1,0.42673039101104154,45,0.7,3,DONE,0.42673039101104154,3.09444216861567,ws,chembl,smiles_lstm,Sitagliptin MPO,1
46,Cn1c(C(F)(F)F)cnc1SCC(=O)NCCN1C(=O)COc2ccccc21,0.4255854830654036,46,0.7,4,DONE,0.4255854830654036,2.670601035786923,ws,chembl,smiles_lstm,Sitagliptin MPO,1
47,OC(CNCCNc1nccc(C(F)(F)F)n1)COc1ccccc1,0.42465788454342573,47,0.7,2,DONE,0.42465788454342573,2.7503499734015264,ws,chembl,smiles_lstm,Sitagliptin MPO,1
48,O=C(CN1C(=O)NC(Cc2ccc(F)cc2)C1=O)Nc1ccc(F)cc1,0.4236902297373802,48,0.7,4,DONE,0.4236902297373802,2.4461504739762745,ws,chembl,smiles_lstm,Sitagliptin MPO,1
49,CN(CC(=O)Nc1ccc(F)cc1)C(=O)NCc1ccncc1,0.4235279022546774,49,0.7,1,DONE,0.4235279022546774,1.9248964593643674,ws,chembl,smiles_lstm,Sitagliptin MPO,1
50,CN(CC(=O)Nc1ccc(F)cc1)C(=O)NCc1cccnc1,0.4235279022546774,50,0.7,1,DONE,0.4235279022546774,1.907771962322947,ws,chembl,smiles_lstm,Sitagliptin MPO,1
51,CN(CC(=O)Nc1ccc(F)cc1)C(=O)NCc1ccccn1,0.4235279022546774,51,0.6,2,DONE,0.4235279022546774,1.931412672382118,ws,chembl,smiles_lstm,Sitagliptin MPO,1
